name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,4,5,18,1,Pullup Jump shot,3PT Field Goal,26.3,Toronto Raptors,-4,257,11,8.7,"Joseph, Cory",6.6,15
Stephen Curry,Golden State Warriors,12/11/2015,2015,3975,1610612744,400828012,1,3,38,1,Pullup Jump shot,2PT Field Goal,0,Minnesota Timberwolves,130,124,0,0,,0,0
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,2,1,41,1,Pullup Jump shot,3PT Field Goal,25.3,Phoenix Suns,153,208,7,6.3,"Leuer, Jon",6,17.1
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,1,6,28,1,Pullup Jump shot,2PT Field Goal,18.7,Phoenix Suns,78,154,2,1.5,"Tucker, PJ",3.3,16.3
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,2,0,34,1,Pullup Jump shot,3PT Field Goal,28.7,Phoenix Suns,-142,229,2,3.9,"Bledsoe, Eric",5,20.5
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,3,7,1,1,Pullup Jump shot,3PT Field Goal,24.9,Charlotte Hornets,158,213,1,3.2,"Walker, Kemba",3.6,11.2
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,1,5,44,1,Pullup Jump shot,3PT Field Goal,24,Charlotte Hornets,218,116,9,7.6,"Williams, Marvin",6.2,13.4
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,4,1,52,0,Pullup Jump shot,3PT Field Goal,27.3,Toronto Raptors,-45,252,8,7.4,"Joseph, Cory",1.1,16.7
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,1,6,5,0,Pullup Jump shot,3PT Field Goal,26.9,Toronto Raptors,99,237,4,4.8,"Lowry, Kyle",5.7,17
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,2,1,16,0,Pullup Jump shot,3PT Field Goal,23.4,New Orleans Pelicans,204,151,0,0.6,"Anderson, Ryan",4.7,8.1
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,2,4,27,1,Pullup Jump shot,2PT Field Goal,9.5,Denver Nuggets,4,56,10,7.4,"Barton, Will",3.5,16.5
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,1,0,35,0,Reverse Layup Shot,2PT Field Goal,1.5,Toronto Raptors,10,13,0,1.3,"Nogueira, Lucas",1,18.3
Stephen Curry,Golden State Warriors,23/12/2015,2015,3975,1610612744,400828321,2,2,18,0,Reverse Layup Shot,2PT Field Goal,3.1,Utah Jazz,10,21,2,2.8,"Hayward, Gordon",2.9,4.2
Stephen Curry,Golden State Warriors,19/11/2015,2015,3975,1610612744,400828064,2,8,1,0,Reverse Layup Shot,2PT Field Goal,4.2,Los Angeles Clippers,22,23,0,7.9,"Jordan, DeAndre",3.6,18.3
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,3,7,15,1,Reverse Layup Shot,2PT Field Goal,2.8,Phoenix Suns,0,11,0,1.1,"Teletovic, Mirza",3.8,14.8
Stephen Curry,Golden State Warriors,12/12/2015,2015,3975,1610612744,400828238,1,6,30,1,Reverse Layup Shot,2PT Field Goal,2,Milwaukee Bucks,10,7,0,0.5,"Mayo, O.J.",2.4,11.3
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,11,12,1,Reverse Layup Shot,2PT Field Goal,1.2,Utah Jazz,25,-6,0,1.1,"Hood, Rodney",3.6,14.9
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,3,6,13,1,Running Finger Roll Layup Shot,2PT Field Goal,4.7,Charlotte Hornets,12,16,7,5.9,"Williams, Marvin",3.1,16.8
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,2,3,1,1,Running Finger Roll Layup Shot,2PT Field Goal,4.1,Memphis Grizzlies,-7,8,6,4.8,"Green, JaMychal",2.6,20
Stephen Curry,Golden State Warriors,02/01/2016,2015,3975,1610612744,400828391,1,9,25,1,Running Finger Roll Layup Shot,2PT Field Goal,2.4,Denver Nuggets,-7,11,0,0.7,"Jokic, Nikola",4.4,19.8
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,2,0,54,1,Running Finger Roll Layup Shot,2PT Field Goal,6.1,Phoenix Suns,27,2,5,4,"Bledsoe, Eric",3,19.6
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,4,2,37,1,Running Finger Roll Layup Shot,2PT Field Goal,3.9,Memphis Grizzlies,9,2,3,3.8,"Green, JaMychal",4,21
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,3,5,6,1,Running Finger Roll Layup Shot,2PT Field Goal,3.7,New Orleans Pelicans,9,36,6,4.9,"Babbitt, Luke",4.7,20
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,2,3,49,1,Running Finger Roll Layup Shot,2PT Field Goal,4.1,Houston Rockets,14,-1,4,5,"Capela, Clint",2.6,20.5
Stephen Curry,Golden State Warriors,04/01/2016,2015,3975,1610612744,400828407,2,7,29,1,Running Finger Roll Layup Shot,2PT Field Goal,1.1,Charlotte Hornets,12,13,0,1.5,"Hawes, Spencer",3.2,20.2
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,6,19,1,Running Finger Roll Layup Shot,2PT Field Goal,4.5,Los Angeles Lakers,1,7,5,5,"Bryant, Kobe",0,19.1
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,4,3,34,0,Running Jump Shot,2PT Field Goal,16.3,Los Angeles Clippers,120,111,5,6.6,"Paul, Chris",3.1,14.8
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,0,0,1,Running Jump Shot,3PT Field Goal,33.8,Memphis Grizzlies,-199,342,3,3.6,"Smith, Russ",3.6,0
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,1,8,26,1,Running Jump Shot,3PT Field Goal,23.8,Toronto Raptors,228,26,0,0.8,"Carroll, DeMarre",4.2,19.9
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,1,9,34,1,Running Jump Shot,2PT Field Goal,17,Memphis Grizzlies,-160,120,5,4,"Conley, Mike",3.9,19.6
Stephen Curry,Golden State Warriors,06/12/2015,2015,3975,1610612744,400828187,3,1,11,0,Running Jump Shot,2PT Field Goal,8.3,Brooklyn Nets,25,110,3,2.8,"Johnson, Joe",1.9,13.6
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,4,5,50,0,Running Jump Shot,2PT Field Goal,10.8,Sacramento Kings,92,124,0,0.2,"Cauley-Stein, Willie",1.7,9.7
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,3,10,13,0,Running Jump Shot,2PT Field Goal,1.8,Detroit Pistons,-22,26,9,6.9,"Caldwell-Pope, Kentavious",1.7,16.8
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,4,1,8,1,Running Jump Shot,3PT Field Goal,27.7,Los Angeles Clippers,-74,257,6,7.5,"Jordan, DeAndre",5.2,15.9
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,5,47,1,Running Layup Shot,2PT Field Goal,2.2,Sacramento Kings,-2,23,5,4.9,"Rondo, Rajon",2.9,19.6
Stephen Curry,Golden State Warriors,02/12/2015,2015,3975,1610612744,400828155,3,2,34,1,Running Layup Shot,2PT Field Goal,3.9,Charlotte Hornets,-9,16,1,1.9,"Walker, Kemba",2.7,21.4
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,3,9,54,1,Running Layup Shot,2PT Field Goal,23.2,Memphis Grizzlies,0,16,0,0,"Conley, Mike",4.2,21.4
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,1,3,58,1,Running Layup Shot,2PT Field Goal,3.9,Denver Nuggets,14,2,3,4.3,"Jokic, Nikola",4.6,21.6
Stephen Curry,Golden State Warriors,11/12/2015,2015,3975,1610612744,400828223,1,3,56,1,Running Layup Shot,2PT Field Goal,2.7,Boston Celtics,12,3,1,2,"Johnson, Amir",0,20.1
Stephen Curry,Golden State Warriors,07/11/2015,2015,3975,1610612744,400827979,3,3,27,1,Running Layup Shot,2PT Field Goal,4.3,Sacramento Kings,2,8,3,3.6,"McLemore, Ben",2.2,21.2
Stephen Curry,Golden State Warriors,08/01/2016,2015,3975,1610612744,400828435,1,5,34,1,Running Layup Shot,2PT Field Goal,2.2,Portland Trail Blazers,9,7,5,4.2,"Lillard, Damian",3.1,20.4
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,4,7,18,1,Running Layup Shot,2PT Field Goal,4.1,Houston Rockets,10,2,0,0.6,"Brewer, Corey",11.1,19.4
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,1,29,0,Running Layup Shot,2PT Field Goal,0.8,Utah Jazz,2,7,1,1.9,"Burks, Alec",3.7,20.5
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,4,0,22,0,Running Layup Shot,2PT Field Goal,4,Brooklyn Nets,-2,21,5,4.5,"Jack, Jarrett",0,18
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,7,50,1,Running Layup Shot,2PT Field Goal,2.8,Toronto Raptors,9,18,6,5.3,"Carroll, DeMarre",0.2,18
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,1,6,11,0,Running Layup Shot,2PT Field Goal,4,Brooklyn Nets,19,11,7,5.4,"Lopez, Brook",1.1,24
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,7,11,1,Running Layup Shot,2PT Field Goal,3.9,New Orleans Pelicans,-4,8,3,3.3,"Smith, Ish",1.9,20.5
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,3,9,15,1,Running Layup Shot,2PT Field Goal,4.9,Phoenix Suns,9,16,1,2,"Tucker, PJ",2.7,20.9
Stephen Curry,Golden State Warriors,25/12/2015,2015,3975,1610612744,400828325,1,0,53,0,Running Layup Shot,2PT Field Goal,3.3,Cleveland Cavaliers,2,16,0,0.8,"Dellavedova, Matthew",3.3,21
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,2,3,13,1,Running Layup Shot,2PT Field Goal,2,Denver Nuggets,-12,21,1,2.3,"Mudiay, Emmanuel",0.9,19.6
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,4,3,37,1,Running Pull-Up Jump Shot,3PT Field Goal,24.5,Toronto Raptors,4,252,6,4.4,"Scola, Luis",3.2,20.3
Stephen Curry,Golden State Warriors,05/12/2015,2015,3975,1610612744,400828177,1,7,5,1,Running Pull-Up Jump Shot,2PT Field Goal,15.2,Toronto Raptors,69,136,6,4.3,"DeRozan, DeMar",5.6,18.8
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,3,6,43,1,Running Reverse Layup Shot,2PT Field Goal,2.6,Memphis Grizzlies,-6,26,3,4.4,"Lee, Courtney",2.9,19.9
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,2,2,12,1,Running Reverse Layup Shot,2PT Field Goal,2.3,Phoenix Suns,-16,7,6,5.4,"Bledsoe, Eric",3.4,19.2
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,10,0,1,Running Reverse Layup Shot,2PT Field Goal,1.2,Sacramento Kings,-12,16,0,1,"Koufos, Kosta",5.3,20.5
Stephen Curry,Golden State Warriors,08/12/2015,2015,3975,1610612744,400828201,3,3,30,1,Running Reverse Layup Shot,2PT Field Goal,1.2,Indiana Pacers,-14,-5,1,1.8,"Miles, CJ",4.5,21
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,3,6,28,1,Running Reverse Layup Shot,2PT Field Goal,2.3,Memphis Grizzlies,9,26,4,4.6,"Conley, Mike",3.1,21.1
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,3,4,1,Step Back Jump shot,3PT Field Goal,23.4,Sacramento Kings,158,193,5,5,"Koufos, Kosta",3.2,17.2
Stephen Curry,Golden State Warriors,09/01/2016,2015,3975,1610612744,400828443,4,0,27,1,Step Back Jump shot,2PT Field Goal,23.8,Sacramento Kings,-24,224,12,8.3,"Rondo, Rajon",4.7,7.6
Stephen Curry,Golden State Warriors,27/11/2015,2015,3975,1610612744,400828123,1,5,48,1,Step Back Jump shot,3PT Field Goal,24.5,Phoenix Suns,-117,223,8,6.3,"Bledsoe, Eric",4.8,17.2
Stephen Curry,Golden State Warriors,18/12/2015,2015,3975,1610612744,400828284,3,4,33,1,Step Back Jump shot,2PT Field Goal,21.7,Milwaukee Bucks,-212,8,0,1.4,"Carter-Williams, Michael",3.5,24
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,1,10,5,0,Step Back Jump shot,2PT Field Goal,21.7,Sacramento Kings,186,2,6,5.9,"Cousins, DeMarcus",5.4,18.4
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,2,2,8,1,Step Back Jump shot,3PT Field Goal,26.1,Los Angeles Clippers,43,247,0,0.9,"Griffin, Blake",5.9,15.3
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,3,8,2,0,Step Back Jump shot,2PT Field Goal,18.6,Utah Jazz,-192,-11,9,7.2,"Hayward, Gordon",4.9,17.5
Stephen Curry,Golden State Warriors,04/11/2015,2015,3975,1610612744,400827956,4,5,32,1,Step Back Jump shot,3PT Field Goal,25.3,Los Angeles Clippers,-91,228,10,7.1,"Jordan, DeAndre",6.4,15.7
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,4,3,55,0,Step Back Jump shot,3PT Field Goal,26.6,Denver Nuggets,55,252,6,8.2,"Arthur, Darrell",4,15.7
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,1,1,34,0,Step Back Jump shot,3PT Field Goal,22.7,Detroit Pistons,-232,31,2,2.7,"Blake, Steve",4,8.2
Stephen Curry,Golden State Warriors,28/12/2015,2015,3975,1610612744,400828355,2,3,16,1,Step Back Jump shot,3PT Field Goal,24.7,Sacramento Kings,-197,169,8,6.4,"Collison, Darren",4,18.3
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,0,51,1,Step Back Jump shot,3PT Field Goal,22.6,Utah Jazz,-205,165,4,4.2,"Hood, Rodney",0,13.1
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,3,3,13,1,Step Back Jump shot,3PT Field Goal,25.9,Brooklyn Nets,-194,170,0,1.1,"Jack, Jarrett",5.3,12.9
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,1,10,46,1,Step Back Jump shot,2PT Field Goal,13.4,Detroit Pistons,-19,95,4,5,"Morris, Marcus",4.4,19
Stephen Curry,Golden State Warriors,27/10/2015,2015,3975,1610612744,400827890,1,3,57,1,Step Back Jump shot,3PT Field Goal,24.5,New Orleans Pelicans,89,239,1,1.7,"Davis, Anthony",6.1,16
Stephen Curry,Golden State Warriors,30/11/2015,2015,3975,1610612744,400828146,4,1,46,1,Step Back Jump shot,2PT Field Goal,22.6,Utah Jazz,-125,175,4,5.9,"Favors, Derrick",4.1,6
Stephen Curry,Golden State Warriors,18/12/2015,2015,3975,1610612744,400828284,1,4,52,1,Step Back Jump shot,3PT Field Goal,24.3,Milwaukee Bucks,-194,175,0,0.9,"Henson, John",7.2,13.3
Stephen Curry,Golden State Warriors,09/01/2016,2015,3975,1610612744,400828443,1,8,32,1,Step Back Jump shot,3PT Field Goal,22.8,Sacramento Kings,225,16,2,3.8,"Rondo, Rajon",3.5,14
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,3,10,0,1,Step Back Jump shot,2PT Field Goal,17.8,Memphis Grizzlies,164,41,2,1.6,"Randolph, Zach",5.2,12.1
Stephen Curry,Golden State Warriors,09/01/2016,2015,3975,1610612744,400828443,3,3,5,0,Step Back Jump shot,3PT Field Goal,24.7,Sacramento Kings,-19,247,10,9,"Acy, Quincy",4.7,15.6
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,4,4,44,0,Step Back Jump shot,3PT Field Goal,25.6,Houston Rockets,87,229,9,11,"Harrell, Montrezl",5.6,13.5
Stephen Curry,Golden State Warriors,30/10/2015,2015,3975,1610612744,400827917,1,11,0,0,Step Back Jump shot,2PT Field Goal,19.6,Houston Rockets,-109,154,8,4.9,"Ariza, Trevor",4.5,19
Stephen Curry,Golden State Warriors,05/01/2016,2015,3975,1610612744,400828411,2,7,9,1,Step Back Jump shot,3PT Field Goal,0,Los Angeles Lakers,-194,178,0,0,,0,0
Stephen Curry,Golden State Warriors,02/11/2015,2015,3975,1610612744,400827938,3,9,5,1,Step Back Jump shot,3PT Field Goal,23.9,Memphis Grizzlies,-143,210,12,8.4,"Conley, Mike",3.7,15
Stephen Curry,Golden State Warriors,08/12/2015,2015,3975,1610612744,400828201,1,9,2,0,Step Back Jump shot,2PT Field Goal,20.8,Indiana Pacers,163,110,10,6.7,"Miles, CJ",5.3,16.9
Stephen Curry,Golden State Warriors,31/10/2015,2015,3975,1610612744,400827922,4,6,9,1,Step Back Jump shot,2PT Field Goal,17.3,New Orleans Pelicans,-166,50,4,3.9,"Gordon, Eric",2.6,13.6
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,2,3,7,1,Step Back Jump shot,3PT Field Goal,25.2,Phoenix Suns,-92,237,12,8.9,"Leuer, Jon",4.9,12.8
Stephen Curry,Golden State Warriors,09/11/2015,2015,3975,1610612744,400827991,1,3,44,0,Step Back Jump shot,2PT Field Goal,17.4,Detroit Pistons,156,31,1,1.9,"Ilyasova, Ersan",4.8,10.3
Stephen Curry,Golden State Warriors,08/12/2015,2015,3975,1610612744,400828201,4,3,49,1,Step Back Jump shot,2PT Field Goal,19.9,Indiana Pacers,76,169,19,14,"Hill, Solomon",4.4,10.2
Stephen Curry,Golden State Warriors,02/01/2016,2015,3975,1610612744,400828391,1,5,21,0,Step Back Jump shot,3PT Field Goal,22.5,Denver Nuggets,-237,46,3,5.9,"Gallinari, Danilo",5.8,9.7
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,5,0,38,0,Step Back Jump shot,2PT Field Goal,17.2,Brooklyn Nets,-125,129,11,10,"Jack, Jarrett",5.2,4.1
Stephen Curry,Golden State Warriors,28/11/2015,2015,3975,1610612744,400828132,1,11,14,0,Step Back Jump shot,3PT Field Goal,25.2,Sacramento Kings,9,247,0,0.6,"Rondo, Rajon",4.1,6.1
Stephen Curry,Golden State Warriors,20/11/2015,2015,3975,1610612744,400828074,4,5,33,0,Step Back Jump shot,3PT Field Goal,24.6,Chicago Bulls,140,208,7,6.6,"Gasol, Pau",3.7,17.5
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,1,1,12,0,Step Back Jump shot,2PT Field Goal,21.2,Toronto Raptors,163,131,10,7.6,"DeRozan, DeMar",6,15.6
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,3,5,58,1,Step Back Jump shot,3PT Field Goal,22.5,Denver Nuggets,227,11,0,0.6,"Mudiay, Emmanuel",4.4,22
Stephen Curry,Golden State Warriors,22/11/2015,2015,3975,1610612744,400828087,3,10,47,1,Step Back Jump shot,2PT Field Goal,21.7,Denver Nuggets,-217,70,4,5.3,"Gallinari, Danilo",2.8,4.4
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,1,10,20,0,Step Back Jump shot,3PT Field Goal,24.7,Los Angeles Lakers,150,205,12,8.3,"Randle, Julius",4,15.9
Stephen Curry,Golden State Warriors,08/12/2015,2015,3975,1610612744,400828201,3,0,2,1,Step Back Jump shot,2PT Field Goal,22.2,Indiana Pacers,159,106,5,4.9,"Hill, Jordan",4.4,3.9
Stephen Curry,Golden State Warriors,11/11/2015,2015,3975,1610612744,400828007,1,9,31,0,Step Back Jump shot,3PT Field Goal,25.1,Memphis Grizzlies,-166,198,1,1.7,"Conley, Mike",5.9,5
Stephen Curry,Golden State Warriors,08/01/2016,2015,3975,1610612744,400828435,1,9,49,1,Turnaround Bank shot,2PT Field Goal,14,Portland Trail Blazers,-88,105,3,2.3,"Lillard, Damian",2.8,8.9
Stephen Curry,Golden State Warriors,16/12/2015,2015,3975,1610612744,400828268,2,4,41,1,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,14,Phoenix Suns,42,85,2,1.7,"Bledsoe, Eric",4.1,9.3
Stephen Curry,Golden State Warriors,18/12/2015,2015,3975,1610612744,400828284,4,2,52,1,Turnaround Fadeaway shot,2PT Field Goal,6.1,Milwaukee Bucks,6,41,0,1.6,"Carter-Williams, Michael",1.4,12.2
Stephen Curry,Golden State Warriors,02/01/2016,2015,3975,1610612744,400828391,2,3,7,0,Turnaround Jump Shot,3PT Field Goal,24.2,Denver Nuggets,-204,154,0,0.6,"Nelson, Jameer",3.8,11.5
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,2,3,17,1,Turnaround Jump Shot,2PT Field Goal,7.3,Toronto Raptors,-4,56,1,1.2,"Lowry, Kyle",5.2,22
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,3,9,1,1,Turnaround Jump Shot,2PT Field Goal,8.9,Los Angeles Lakers,64,26,2,3.9,"Hibbert, Roy",6.1,11.3
Stephen Curry,Golden State Warriors,17/11/2015,2015,3975,1610612744,400828051,4,1,28,1,Turnaround Jump Shot,2PT Field Goal,16.1,Toronto Raptors,130,106,13,12,"Joseph, Cory",6,10.2
Stephen Curry,Golden State Warriors,24/11/2015,2015,3975,1610612744,400828101,2,2,19,0,Turnaround Jump Shot,2PT Field Goal,14.3,Los Angeles Lakers,-79,106,9,8.4,"Clarkson, Jordan",6.6,15.4
Stephen Curry,Golden State Warriors,06/11/2015,2015,3975,1610612744,400827970,2,0,25,1,Turnaround Jump Shot,3PT Field Goal,25.9,Denver Nuggets,-212,134,0,0.6,"Barton, Will",4.9,13.3
Stephen Curry,Golden State Warriors,14/11/2015,2015,3975,1610612744,400828031,5,4,0,0,Turnaround Jump Shot,3PT Field Goal,24.6,Brooklyn Nets,-165,185,0,0.7,"Jack, Jarrett",4.1,6.7
